sep=;
From#;From Name;To# - Circ#;To Name;Area;Owner;Resistance (pu);Reactance (pu);Line Charg. (pu);Normal Rat.(MVA);Overl. Rat.(MVA);Emerg. Rat.(MVA);ShtF On;GSht From (MW);BSht From (Mvar);ShtT On;GSht To (MW);BSht To (Mvar);Brk From;Brk To;Monitored;R0 (pu);X0 (pu);Type;Name
5701;C.DANT-BA230;44155    # 02;OLINDI-BA230;712;0;0.01554;0.07428;0.13619;174.0;174.0;174.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.04662;0.22284;TL;C.DANT-BA230 - OLINDI-B 
5701;C.DANT-BA230;44155    # 03;OLINDI-BA230;712;0;0.01554;0.07428;0.13619;174.0;174.0;174.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.04662;0.22284;TL;C.DANT-BA230 - OLINDI-B 
5711;ITABAI-SE230;5721    # 01;JARDIM-SE230;712;0;0.00790;0.04040;0.07580;251.0;317.0;1992.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02370;0.12120;TL;ITABAI-SE230 - JARDIM-S 
5711;ITABAI-SE230;5721    # 02;JARDIM-SE230;712;0;0.00790;0.04040;0.07580;251.0;317.0;100.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02370;0.12120;TL;ITABAI-SE230 - JARDIM-S 
5714;MSULD2-BA034;44479    # 01;MSULD2-EOL27;701;0;0.00909;0.10102;0.00315;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02727;0.30306;TL;MSULD2-BA034 - MSULD2-E 
5720;JARDIM-SE500;5752    # 07;CAMAC4-BA500;711;0;0.00230;0.03155;3.22900;2186.0;2754.0;558.0;0/ 0;0.0;0.0;1/ 1;0.0;-150.0;Closed;Closed;YES;0.00691;0.09465;TL;JARDIM-SE500 - CAMAC4-B 
5721;JARDIM-SE230;5724    # 02;JD.VCI-SE230;712;0;0.00140;0.00740;0.01260;9999.0;9999.0;100.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00420;0.02220;TL;JARDIM-SE230 - JD.VCI-S 
5721;JARDIM-SE230;5741    # 01;NSSOCO-SE230;712;0;0.00010;0.00073;0.00262;637.0;751.0;637.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00030;0.00219;TL;JARDIM-SE230 - NSSOCO-S 
5721;JARDIM-SE230;5741    # 02;NSSOCO-SE230;712;0;0.00010;0.00073;0.00262;637.0;751.0;637.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00030;0.00219;TL;JARDIM-SE230 - NSSOCO-S 
5721;JARDIM-SE230;8456    # 01;JD.MOS-SE230;715;0;0.00014;0.00075;0.00000;9999.0;9999.0;400.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00042;0.00225;TL;JARDIM-SE230 - JD.MOS-S 
5725;PSERGI-SE500;5720    # 01;JARDIM-SE500;711;0;0.00030;0.00390;0.45600;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00090;0.01170;TL;PSERGI-SE500 - JARDIM-S 
5725;PSERGI-SE500;5720    # 02;JARDIM-SE500;711;0;0.00030;0.00390;0.45600;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00090;0.01170;TL;PSERGI-SE500 - JARDIM-S 
5725;PSERGI-SE500;5740    # 01;OLINDI-BA500;711;0;0.00123;0.01915;2.77250;2598.0;3204.0;2598.0;1/ 1;0.0;-100.0;1/ 1;0.0;-100.0;Closed;Closed;YES;0.00369;0.05746;TL;PSERGI-SE500 - OLINDI-B 
5728;PARA-2-PE034;5729    # 01;SVACASEOL022;722;0;0.01394;0.16546;0.00192;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04182;0.49638;TL;PARA-2-PE034 - SVACASEO 
5731;SCHDRV-BA230;5782    # 03;CATU---BA230;712;0;0.00500;0.02650;0.04580;174.0;174.0;5.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01500;0.07950;TL;SCHDRV-BA230 - CATU---B 
5732;SANTII-AL230;5101    # 09;ANGELI-PE230;722;0;0.02922;0.15920;0.25670;174.0;247.0;247.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.08766;0.47760;TL;SANTII-AL230 - ANGELI-P 
5734;PNBIII-PI230;45198    # 01;CANOG--PI230;772;0;0.00183;0.01313;0.02548;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00550;0.03938;TL;PNBIII-PI230 - CANOG--P 
5740;OLINDI-BA500;5750    # 04;CAMAC2-BA500;711;0;0.00200;0.01880;1.95000;1306.0;1854.0;1854.0;0/ 0;0.0;0.0;1/ 1;0.0;-100.0;Closed;Closed;YES;0.00600;0.05640;TL;OLINDI-BA500 - CAMAC2-B 
5740;OLINDI-BA500;5750    # 05;CAMAC2-BA500;711;0;0.00150;0.01900;1.92540;2165.0;2165.0;2165.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00450;0.05700;TL;OLINDI-BA500 - CAMAC2-B 
5740;OLINDI-BA500;6369    # 01;SAPEAC-BA500;711;0;0.00128;0.01989;2.88120;2598.0;3204.0;2598.0;1/ 1;0.0;-100.0;1/ 1;0.0;-100.0;Closed;Closed;YES;0.00383;0.05965;TL;OLINDI-BA500 - SAPEAC-B 
5740;OLINDI-BA500;7907    # 08;TUCANO-BA500;711;0;0.00046;0.00562;0.59734;1333.0;2284.0;1333.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00137;0.01686;TL;OLINDI-BA500 - TUCANO-B 
5741;NSSOCO-SE230;5291    # 07;PENEDO-AL230;712;0;0.02077;0.10310;0.19104;250.0;315.0;315.0;0/ 0;0.0;0.0;1/ 1;0.0;-10.0;Closed;Closed;YES;0.06231;0.30930;TL;NSSOCO-SE230 - PENEDO-A 
5741;NSSOCO-SE230;5291    # 08;PENEDO-AL230;712;0;0.01960;0.10470;0.19180;250.0;315.0;250.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05880;0.31410;TL;NSSOCO-SE230 - PENEDO-A 
5741;NSSOCO-SE230;5722    # 01;FAFEN--SE230;712;0;0.00220;0.01220;0.02120;232.0;232.0;232.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00660;0.03660;TL;NSSOCO-SE230 - FAFEN--S 
5742;CNOVA2-BA034;5744    # 01;CNOVA-EOL026;702;0;0.03625;0.20135;0.00195;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.10875;0.60405;TL;CNOVA2-BA034 - CNOVA-EO 
5742;CNOVA2-BA034;8746    # 01;C.NOVAEOL018;702;0;0.01695;0.22956;0.00752;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05085;0.68868;TL;CNOVA2-BA034 - C.NOVAEO 
5750;CAMAC2-BA500;6369    # 07;SAPEAC-BA500;711;0;0.00107;0.01331;1.35450;1299.0;1299.0;1299.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00322;0.03993;TL;CAMAC2-BA500 - SAPEAC-B 
5751;CMDBP1-BA230;5753    # 01;BRASKE-BA230;712;0;0.00100;0.00580;0.01040;100.0;100.0;5.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00300;0.01740;TL;CMDBP1-BA230 - BRASKE-B 
5751;CMDBP1-BA230;5753    # 02;BRASKE-BA230;715;0;0.00100;0.00580;0.01040;100.0;100.0;5.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00300;0.01740;TL;CMDBP1-BA230 - BRASKE-B 
5751;CMDBP1-BA230;5797    # 06;FEIRAS-BA230;712;0;0.01703;0.09066;0.17000;251.0;317.0;251.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05109;0.27198;TL;CMDBP1-BA230 - FEIRAS-B 
5751;CMDBP1-BA230;5802    # 05;COTEGI-BA230;712;0;0.00210;0.01640;0.04920;503.0;633.0;633.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00630;0.04920;TL;CMDBP1-BA230 - COTEGI-B 
5751;CMDBP1-BA230;5842    # 09;PITUAC-BA230;712;0;0.00360;0.02640;0.09480;478.0;478.0;478.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01080;0.07920;TL;CMDBP1-BA230 - PITUAC-B 
5751;CMDBP1-BA230;5852    # 07;MATATU-BA230;712;0;0.00870;0.04710;0.07780;251.0;317.0;251.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02610;0.14130;TL;CMDBP1-BA230 - MATATU-B 
5751;CMDBP1-BA230;5881    # 07;G.MANG-BA230;712;0;0.01540;0.07840;0.14740;251.0;317.0;600.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04620;0.23520;TL;CMDBP1-BA230 - G.MANG-B 
5751;CMDBP1-BA230;8457    # 01;CD.PRN-BA230;715;0;0.00060;0.00330;0.00000;9999.0;9999.0;290.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00180;0.00990;TL;CMDBP1-BA230 - CD.PRN-B 
5752;CAMAC4-BA500;5750    # 06;CAMAC2-BA500;711;0;0.00000;0.00005;0.00514;2186.0;2754.0;2186.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00000;0.00015;TL;CAMAC4-BA500 - CAMAC2-B 
5752;CAMAC4-BA500;6369    # 01;SAPEAC-BA500;711;0;0.00107;0.01331;1.35450;2165.0;2728.0;2165.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00321;0.03993;TL;CAMAC4-BA500 - SAPEAC-B 
5755;FORD---BA230;5761    # 01;POLO---BA230;715;0;0.00031;0.00130;0.00306;250.0;315.0;315.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00093;0.00390;TL;FORD---BA230 - POLO---B 
5755;FORD---BA230;5761    # 02;POLO---BA230;715;0;0.00031;0.00130;0.00306;250.0;315.0;315.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00093;0.00390;TL;FORD---BA230 - POLO---B 
5756;CAMAC4-BA230;5782    # 01;CATU---BA230;712;0;0.00460;0.02450;0.04200;251.0;317.0;317.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01380;0.07350;TL;CAMAC4-BA230 - CATU---B 
5756;CAMAC4-BA230;5782    # 02;CATU---BA230;712;0;0.00460;0.02470;0.04100;251.0;317.0;317.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01380;0.07410;TL;CAMAC4-BA230 - CATU---B 
5756;CAMAC4-BA230;5802    # 06;COTEGI-BA230;712;0;0.00420;0.02210;0.05580;350.0;350.0;350.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01260;0.06630;TL;CAMAC4-BA230 - COTEGI-B 
5756;CAMAC4-BA230;5822    # 03;JACARA-BA230;712;0;0.00370;0.01810;0.05140;350.0;350.0;350.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01110;0.05430;TL;CAMAC4-BA230 - JACARA-B 
5756;CAMAC4-BA230;5822    # 04;JACARA-BA230;712;0;0.00360;0.01810;0.05240;350.0;350.0;75.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01080;0.05430;TL;CAMAC4-BA230 - JACARA-B 
5756;CAMAC4-BA230;5832    # 01;PIRAJA-BA230;712;0;0.00293;0.02681;0.30978;502.0;633.0;502.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00878;0.08042;TL;CAMAC4-BA230 - PIRAJA-B 
5756;CAMAC4-BA230;5832    # 02;PIRAJA-BA230;712;0;0.00293;0.02681;0.30978;502.0;633.0;502.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00878;0.08042;TL;CAMAC4-BA230 - PIRAJA-B 
5756;CAMAC4-BA230;5842    # 08;PITUAC-BA230;712;0;0.00380;0.02650;0.11880;478.0;478.0;478.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01140;0.07950;TL;CAMAC4-BA230 - PITUAC-B 
5761;POLO---BA230;5756    # 01;CAMAC4-BA230;712;0;0.00233;0.01014;0.02510;250.0;315.0;315.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00699;0.03041;TL;POLO---BA230 - CAMAC4-B 
5761;POLO---BA230;5756    # 02;CAMAC4-BA230;712;0;0.00233;0.01014;0.02510;250.0;315.0;315.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00699;0.03041;TL;POLO---BA230 - CAMAC4-B 
5761;POLO---BA230;44107    # 04;UTEMRC-BA230;712;0;0.00016;0.00050;0.00000;190.0;190.0;190.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00048;0.00150;TL;POLO---BA230 - UTEMRC-B 
5782;CATU---BA230;5881    # 03;G.MANG-BA230;712;0;0.01420;0.07570;0.13040;174.0;247.0;247.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.04260;0.22710;TL;CATU---BA230 - G.MANG-B 
5782;CATU---BA230;5961    # 01;ITBNIN-SE230;712;0;0.02620;0.14320;0.23740;174.0;247.0;247.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.07860;0.42960;TL;CATU---BA230 - ITBNIN-S 
5782;CATU---BA230;8455    # 04;CT.FER-BA230;715;0;0.00150;0.00210;0.00000;9999.0;9999.0;120.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00450;0.00630;TL;CATU---BA230 - CT.FER-B 
5786;CATU---BA069;5803    # 01;COTEGI-BA069;713;0;0.15800;0.47470;0.00820;40.0;57.0;40.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.47400;1.42410;TL;CATU---BA069 - COTEGI-B 
5786;CATU---BA069;5803    # 02;COTEGI-BA069;713;0;0.15800;0.47470;0.00820;40.0;57.0;40.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Opened;Opened;YES;0.47400;1.42410;TL;CATU---BA069 - COTEGI-B 
5787;ITABUT-BA230;5970    # 02;ITAPEB-BA230;712;0;0.03006;0.14454;0.26762;251.0;317.0;450.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.09018;0.43362;TL;ITABUT-BA230 - ITAPEB-B 
5787;ITABUT-BA230;5970    # 04;ITAPEB-BA230;712;0;0.02866;0.13632;0.25800;251.0;317.0;317.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.08597;0.40896;TL;ITABUT-BA230 - ITAPEB-B 
5790;ITABUT-BA138;7947    # 05;ITABUD-BA138;713;0;0.00264;0.01251;0.00330;150.0;206.0;150.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00792;0.03753;TL;ITABUT-BA138 - ITABUD-B 
5790;ITABUT-BA138;7947    # 06;ITABUD-BA138;713;0;0.00264;0.01251;0.00330;150.0;206.0;150.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00792;0.03753;TL;ITABUT-BA138 - ITABUD-B 
5791;CTURL1-BA013;5793    # 01;CTUT1--BA013;713;0;0.00000;0.26250;0.00000;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00000;0.78750;TL;CTURL1-BA013 - CTUT1--B 
5792;CTURL2-BA013;5794    # 01;CTUT2--BA013;713;0;0.00000;0.26250;0.00000;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00000;0.78750;TL;CTURL2-BA013 - CTUT2--B 
5797;FEIRAS-BA230;5881    # 06;G.MANG-BA230;712;0;0.01703;0.09066;0.17000;251.0;317.0;251.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.05109;0.27198;TL;FEIRAS-BA230 - G.MANG-B 
5802;COTEGI-BA230;5804    # 04;D.PITU-BA230;712;0;0.00200;0.01640;0.04920;348.0;494.0;348.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00600;0.04920;TL;COTEGI-BA230 - D.PITU-B 
5802;COTEGI-BA230;5822    # 03;JACARA-BA230;712;0;0.00287;0.01156;0.03330;517.0;517.0;517.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00861;0.03468;TL;COTEGI-BA230 - JACARA-B 
5802;COTEGI-BA230;8046    # 01;CTG.GR-BA230;715;0;0.00110;0.00590;0.00000;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00330;0.01770;TL;COTEGI-BA230 - CTG.GR-B 
5802;COTEGI-BA230;8047    # 01;CTG.VM-BA230;715;0;0.00040;0.00200;0.00000;9999.0;9999.0;124.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00120;0.00600;TL;COTEGI-BA230 - CTG.VM-B 
5804;D.PITU-BA230;5842    # 04;PITUAC-BA230;712;0;0.00010;0.00040;0.00070;251.0;317.0;251.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00030;0.00120;TL;D.PITU-BA230 - PITUAC-B 
5804;D.PITU-BA230;5852    # 04;MATATU-BA230;712;0;0.00070;0.00600;0.01780;251.0;317.0;251.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00210;0.01800;TL;D.PITU-BA230 - MATATU-B 
5816;MVENTO-RN034;6160    # 01;MVENTOEOL091;742;0;0.01051;0.07572;0.00167;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03153;0.22717;TL;MVENTO-RN034 - MVENTOEO 
5816;MVENTO-RN034;6644    # 01;AVENT-EOL012;742;0;0.08556;0.22054;0.00556;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.25668;0.66162;TL;MVENTO-RN034 - AVENT-EO 
5818;SGON-1UFV242;8189    # 01;SGON-1-PI034;771;0;0.00271;0.04509;0.04310;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00813;0.13527;TL;SGON-1UFV242 - SGON-1-P 
5822;JACARA-BA230;5819    # 01;GLOBALUTE000;712;0;0.00107;0.00783;0.00900;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00320;0.02349;TL;JACARA-BA230 - GLOBALUT 
5822;JACARA-BA230;5821    # 01;TERMBA-BA230;712;0;0.00010;0.00833;0.03126;735.0;735.0;75.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00031;0.02500;TL;JACARA-BA230 - TERMBA-B 
5822;JACARA-BA230;5821    # 02;TERMBA-BA230;712;0;0.00010;0.00833;0.03126;735.0;735.0;92.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00031;0.02500;TL;JACARA-BA230 - TERMBA-B 
5822;JACARA-BA230;5824    # 03;DOW----BA230;712;0;0.00150;0.00790;0.01360;260.0;260.0;312.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00450;0.02370;TL;JACARA-BA230 - DOW----B 
5822;JACARA-BA230;5824    # 04;DOW----BA230;712;0;0.00150;0.00790;0.01360;260.0;260.0;100.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00450;0.02370;TL;JACARA-BA230 - DOW----B 
5836;JPESII-PB500;5180    # 01;P.FERR-PE500;741;0;0.00055;0.00960;1.03620;2763.0;3464.0;3464.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00164;0.02880;TL;JPESII-PB500 - P.FERR-P 
5837;JPESII-PB230;5211    # 01;MUSSU2-PB230;742;0;0.00104;0.00506;0.00953;251.0;317.0;251.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00312;0.01518;TL;JPESII-PB230 - MUSSU2-P 
5837;JPESII-PB230;5211    # 02;MUSSU2-PB230;742;0;0.00104;0.00506;0.00953;251.0;317.0;251.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00312;0.01518;TL;JPESII-PB230 - MUSSU2-P 
5837;JPESII-PB230;5271    # 01;SRITA2-PB230;742;0;0.00264;0.01284;0.02416;251.0;317.0;251.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00792;0.03852;TL;JPESII-PB230 - SRITA2-P 
5837;JPESII-PB230;5271    # 04;SRITA2-PB230;742;0;0.00264;0.01284;0.02416;251.0;317.0;251.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00792;0.03852;TL;JPESII-PB230 - SRITA2-P 
5841;PACABA-CE500;5370    # 01;PECEM2-CE500;761;0;0.00042;0.00629;1.02940;2560.0;3226.0;2560.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00125;0.01888;TL;PACABA-CE500 - PECEM2-C 
5841;PACABA-CE500;5370    # 02;PECEM2-CE500;761;0;0.00046;0.00739;1.08890;2728.0;2728.0;2728.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00139;0.02216;TL;PACABA-CE500 - PECEM2-C 
5841;PACABA-CE500;5451    # 05;FTZ2---CE500;761;0;0.00007;0.00079;0.10316;2070.0;2608.0;2070.0;0/ 0;0.0;0.0;1/ 1;0.0;-150.0;Closed;Closed;YES;0.00022;0.00238;TL;PACABA-CE500 - FTZ2---C 
5841;PACABA-CE500;5924    # 01;JAGUAD-CE500;761;0;0.00107;0.01973;1.97030;2600.0;3575.0;3575.0;0/ 0;0.0;0.0;1/ 1;0.0;-100.0;Closed;Closed;YES;0.00321;0.05919;TL;PACABA-CE500 - JAGUAD-C 
5842;PITUAC-BA230;5981    # 05;NARAND-BA230;712;0;0.00033;0.00244;0.00880;251.0;317.0;251.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00099;0.00732;TL;PITUAC-BA230 - NARAND-B 
5842;PITUAC-BA230;5981    # 06;NARAND-BA230;712;0;0.00033;0.00244;0.00880;251.0;317.0;251.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00099;0.00732;TL;PITUAC-BA230 - NARAND-B 
5851;ASSUV--RN034;5805    # 01;ASSUV-UFV030;743;0;0.00667;0.09105;0.00889;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02000;0.27316;TL;ASSUV--RN034 - ASSUV-UF 
5860;POCIII-BA500;4351    # 01;PPARA2-MG500;711;0;0.00174;0.02477;7.32100;2500.0;3464.0;3464.0;1/ 1;0.0;-270.0;1/ 1;0.0;-270.0;Closed;Closed;YES;0.00522;0.07431;TL;POCIII-BA500 - PPARA2-M 
5860;POCIII-BA500;4351    # 02;PPARA2-MG500;711;0;0.00177;0.02529;7.49180;2500.0;3464.0;3464.0;1/ 1;0.0;-270.0;1/ 1;0.0;-270.0;Closed;Closed;YES;0.00531;0.07587;TL;POCIII-BA500 - PPARA2-M 
5860;POCIII-BA500;7995    # 01;M.NETO-BA500;711;0;0.00167;0.02363;6.93100;3464.0;4330.0;3464.0;1/ 1;0.0;-250.0;1/ 1;0.0;-250.0;Closed;Closed;YES;0.00501;0.07089;TL;POCIII-BA500 - M.NETO-B 
5860;POCIII-BA500;7995    # 02;M.NETO-BA500;711;0;0.00167;0.02355;6.93030;3464.0;4330.0;4330.0;1/ 1;0.0;-250.0;1/ 1;0.0;-250.0;Closed;Closed;YES;0.00501;0.07065;TL;POCIII-BA500 - M.NETO-B 
5861;POCOES-BA230;5292    # 01;POCIII-BA230;712;0;0.00006;0.00059;0.00226;661.0;805.0;805.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00017;0.00178;TL;POCOES-BA230 - POCIII-B 
5861;POCOES-BA230;5292    # 02;POCIII-BA230;712;0;0.00006;0.00059;0.00226;661.0;805.0;805.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00017;0.00178;TL;POCOES-BA230 - POCIII-B 
5861;POCOES-BA230;5941    # 06;BRUMAD-BA230;712;0;0.02808;0.13547;0.24830;250.0;315.0;315.0;0/ 0;0.0;0.0;0/ 1;0.0;0.0;Closed;Closed;YES;0.08424;0.40641;TL;POCOES-BA230 - BRUMAD-B 
5871;TOMBA--BA230;42252    # 02;EMBDRV-BA230;712;0;0.00585;0.02554;0.06296;250.0;317.0;317.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01755;0.07661;TL;TOMBA--BA230 - EMBDRV-B 
5878;TACARA-PE034;6678    # 01;TACARAEOL034;762;0;0.01227;0.09317;0.02704;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.03681;0.27951;TL;TACARA-PE034 - TACARAEO 
5881;G.MANG-BA230;5871    # 01;TOMBA--BA230;712;0;0.00807;0.03523;0.08688;250.0;317.0;317.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.02420;0.10570;TL;G.MANG-BA230 - TOMBA--B 
5881;G.MANG-BA230;6368    # 01;SAPEAC-BA230;712;0;0.00477;0.02292;0.04004;251.0;306.0;306.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01431;0.06876;TL;G.MANG-BA230 - SAPEAC-B 
5881;G.MANG-BA230;6368    # 02;SAPEAC-BA230;712;0;0.00420;0.02110;0.03960;251.0;317.0;83.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01260;0.06330;TL;G.MANG-BA230 - SAPEAC-B 
5881;G.MANG-BA230;6368    # 03;SAPEAC-BA230;712;0;0.00420;0.02120;0.03980;251.0;317.0;137.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.01260;0.06360;TL;G.MANG-BA230 - SAPEAC-B 
5882;P.CAVA-BA230;5881    # 04;G.MANG-BA230;712;0;0.00074;0.00389;0.00676;200.0;200.0;127.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00222;0.01167;TL;P.CAVA-BA230 - G.MANG-B 
5887;GVMRLT-BA013;5886    # 01;GVMT1--BA013;713;0;0.00000;0.16280;0.00000;9999.0;9999.0;9999.0;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;0.00000;0.48840;TL;GVMRLT-BA013 - GVMT1--B 
