sep=;
From#;From Name;To# - Circ#;To Name;Area;Owner;Type;Resistance (pu);Reactance (pu);Normal Rat.(MVA);Overl. Rat.(MVA);Emerg. Rat.(MVA);Tap (pu);Phase Shift (deg);CBus;CBus Name;Tap or Phs Min;Tap or Phs Max;V or Flow Max;V or Flow Min;ShtF On;GSht From (MW);BSht From (Mvar);ShtT On;GSht To (MW);BSht To (Mvar);Brk From;Brk To;Monitored;Connection;R0;X0;Name
107;GRAJAU-RJ500;42408   #58;GR1T58-RJ000;251;0;Trafo;0.00000;0.02114;600.0;720.0;600.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02114;GRAJAU-RJ500 - GR1T58-R 
108;S.JOSE-RJ500;42431   #11;SJOS11-RJ000;251;0;Trafo;0.00000;0.02327;600.0;660.0;600.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02327;S.JOSE-RJ500 - SJOS11-R 
108;S.JOSE-RJ500;42432   #12;SJOS12-RJ000;251;0;Trafo;0.00000;0.02300;600.0;660.0;600.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02300;S.JOSE-RJ500 - SJOS12-R 
108;S.JOSE-RJ500;42433   #13;SJOS13-RJ000;251;0;Trafo;0.00000;0.02270;600.0;720.0;600.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02270;S.JOSE-RJ500 - SJOS13-R 
108;S.JOSE-RJ500;42434   #14;SJOS14-RJ000;251;0;Trafo;0.00000;0.02288;600.0;720.0;600.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02288;S.JOSE-RJ500 - SJOS14-R 
112;BA-IB1-PR500;895   #01;BATEIA-PR525;101;0;Trafo;0.00001;0.00001;1299.0;2252.0;2252.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00001;0.00001;BA-IB1-PR500 - BATEIA-P 
113;BA-IB2-PR500;895   #02;BATEIA-PR525;101;0;Trafo;0.00001;0.00001;1299.0;2252.0;2252.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00001;0.00001;BA-IB2-PR500 - BATEIA-P 
114;BA-IT1-PR500;895   #01;BATEIA-PR525;101;0;Trafo;0.00001;0.00001;9999.0;9999.0;9999.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00001;0.00001;BA-IT1-PR500 - BATEIA-P 
119;BANDT4-GO013;118   #04;BANDT4-GO000;512;0;Trafo;0.00000;0.15049;75.0;75.0;75.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.15049;BANDT4-GO013 - BANDT4-G 
120;P.CALD-MG345;121   #51;PCAT51-MG000;352;0;OLTC(ON);0.00000;-0.00522;600.0;720.0;720.0;0.98550;0.00;120;P.CALD-MG345;0.900 pu;1.100 pu;1.045 pu;1.045 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00522;P.CALD-MG345 - PCAT51-M 
120;P.CALD-MG345;164   #02;PCAT02-MG000;352;0;Trafo;0.00000;0.08275;150.0;160.0;150.0;0.95700;0.00;;;0.957 pu;0.957 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.08275;P.CALD-MG345 - PCAT02-M 
120;P.CALD-MG345;42000   #01;PCAT01-MG000;352;0;Trafo;0.00000;0.07754;150.0;160.0;160.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.07754;P.CALD-MG345 - PCAT01-M 
120;P.CALD-MG345;42002   #03;PCAT03-MG000;352;0;Trafo;0.00000;0.08027;150.0;161.0;161.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.08027;P.CALD-MG345 - PCAT03-M 
120;P.CALD-MG345;42004   #04;PCAT04-MG000;352;0;Trafo;0.00000;0.07200;150.0;150.0;150.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.07200;P.CALD-MG345 - PCAT04-M 
120;P.CALD-MG345;42006   #05;PCAT05-MG000;352;0;Trafo;0.00000;0.04540;225.0;270.0;315.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04540;P.CALD-MG345 - PCAT05-M 
120;P.CALD-MG345;42008   #06;PCAT06-MG000;352;0;Trafo;0.00000;0.04556;225.0;270.0;315.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04556;P.CALD-MG345 - PCAT06-M 
122;IBIUNA-SP500;41522   #01;IBITR1-SP000;202;0;Trafo;0.00000;0.01802;750.0;750.0;750.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.01802;IBIUNA-SP500 - IBITR1-S 
122;IBIUNA-SP500;41524   #02;IBITR2-SP000;202;0;Trafo;0.00000;0.01800;750.0;750.0;750.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.01800;IBIUNA-SP500 - IBITR2-S 
122;IBIUNA-SP500;41526   #03;IBITR3-SP000;202;0;Trafo;0.00000;0.01280;750.0;900.0;750.0;1.05000;0.00;;;1.050 pu;1.050 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.01280;IBIUNA-SP500 - IBITR3-S 
123;CAMPIN-SP345;124   #51;CAMP51-SP000;204;0;OLTC(ON);0.00000;-0.00528;560.0;717.0;560.0;1.03400;0.00;123;CAMPIN-SP345;0.950 pu;1.110 pu;1.045 pu;1.045 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00528;CAMPIN-SP345 - CAMP51-S 
123;CAMPIN-SP345;162   #01;CAMAT1-SP000;204;0;Trafo;0.00000;0.05563;150.0;176.0;166.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05563;CAMPIN-SP345 - CAMAT1-S 
123;CAMPIN-SP345;176   #54;CAMP54-SP000;204;0;OLTC(ON);0.00000;-0.00413;560.0;728.0;560.0;1.03400;0.00;123;CAMPIN-SP345;0.950 pu;1.110 pu;1.045 pu;1.045 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00413;CAMPIN-SP345 - CAMP54-S 
123;CAMPIN-SP345;41504   #02;CAMAT2-SP000;204;0;Trafo;0.00000;0.05600;150.0;176.0;166.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05600;CAMPIN-SP345 - CAMAT2-S 
123;CAMPIN-SP345;41505   #03;CAMAT3-SP000;204;0;Trafo;0.00000;0.06017;150.0;176.0;166.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.06017;CAMPIN-SP345 - CAMAT3-S 
123;CAMPIN-SP345;41506   #04;CAMAT4-SP000;204;0;Trafo;0.00000;0.05603;150.0;176.0;166.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05603;CAMPIN-SP345 - CAMAT4-S 
123;CAMPIN-SP345;41507   #05;CAMAT5-SP000;204;0;Trafo;0.00000;0.05630;150.0;176.0;166.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05630;CAMPIN-SP345 - CAMAT5-S 
129;MOGI---SP345;41660   #01;MO-FT1-SP000;204;0;Trafo;0.00000;0.02436;500.0;590.0;500.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02436;MOGI---SP345 - MO-FT1-S 
129;MOGI---SP345;41662   #02;MO-FT2-SP000;204;0;Trafo;0.00000;0.02339;500.0;590.0;500.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02339;MOGI---SP345 - MO-FT2-S 
131;M.MORA-MG345;22   #01;M.MORAUHE002;352;0;Trafo;0.00000;0.11080;378.0;378.0;378.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.11080;M.MORA-MG345 - M.MORAUH 
131;M.MORA-MG345;42022   #11;M.MO11-MG000;352;0;Trafo;0.00000;0.02686;400.0;480.0;400.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02686;M.MORA-MG345 - M.MO11-M 
131;M.MORA-MG345;42024   #13;M.MO13-MG000;352;0;Trafo;0.00000;0.02526;400.0;480.0;400.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02526;M.MORA-MG345 - M.MO13-M 
134;LCBARR-SP345;12   #01;LCBARRUHE002;204;0;Trafo;0.00000;0.02670;1136.0;1136.0;1136.0;0.99900;0.00;;;0.999 pu;0.999 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.02670;LCBARR-SP345 - LCBARRUH 
134;LCBARR-SP345;13   #01;LCBARRSIN002;204;0;Trafo;0.00000;0.02670;9999.0;9999.0;672.0;0.99900;0.00;;;0.999 pu;0.999 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.02670;LCBARR-SP345 - LCBARRSI 
136;FURNAS-MG345;16   #01;FURNASUHE002;352;0;Trafo;0.00000;0.03840;1280.0;1280.0;1280.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.03840;FURNAS-MG345 - FURNASUH 
136;FURNAS-MG345;17   #01;FURNASSIN005;352;0;Trafo;0.00000;0.01536;9999.0;9999.0;672.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.01536;FURNAS-MG345 - FURNASSI 
140;ADRIAN-RJ345;133   #11;ADRT1A-RJ000;252;0;Trafo;0.00000;0.04678;225.0;225.0;2728.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04678;ADRIAN-RJ345 - ADRT1A-R 
140;ADRIAN-RJ345;139   #51;ADRT51-RJ000;252;0;OLTC(ON);0.00000;0.00279;560.0;644.0;1299.0;0.99720;0.00;140;ADRIAN-RJ345;0.950 pu;1.110 pu;1.045 pu;1.045 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.00279;ADRIAN-RJ345 - ADRT51-R 
140;ADRIAN-RJ345;141   #53;ADRT53-RJ000;252;0;OLTC(ON);0.00000;-0.00670;560.0;672.0;560.0;0.99720;0.00;140;ADRIAN-RJ345;0.950 pu;1.110 pu;1.045 pu;1.045 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00670;ADRIAN-RJ345 - ADRT53-R 
140;ADRIAN-RJ345;142   #55;ADRT55-RJ000;252;0;OLTC(ON);0.00000;-0.00542;560.0;717.0;560.0;0.99720;0.00;140;ADRIAN-RJ345;0.950 pu;1.110 pu;1.045 pu;1.045 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00542;ADRIAN-RJ345 - ADRT55-R 
140;ADRIAN-RJ345;143   #22;ADRT2B-RJ000;252;0;Trafo;0.00052;0.04631;225.0;270.0;225.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00052;0.04631;ADRIAN-RJ345 - ADRT2B-R 
140;ADRIAN-RJ345;145   #12;ADRT1B-RJ000;252;0;Trafo;0.00000;0.04656;225.0;270.0;225.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04656;ADRIAN-RJ345 - ADRT1B-R 
140;ADRIAN-RJ345;146   #21;ADRT2A-RJ000;252;0;Trafo;0.00000;0.04665;225.0;270.0;225.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04665;ADRIAN-RJ345 - ADRT2A-R 
144;JACARE-RJ345;135   #11;JACT1A-RJ000;252;0;Trafo;0.00000;0.04420;225.0;270.0;1650.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04420;JACARE-RJ345 - JACT1A-R 
144;JACARE-RJ345;137   #21;JACT2A-RJ000;252;0;Trafo;0.00000;0.04419;225.0;270.0;225.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04419;JACARE-RJ345 - JACT2A-R 
144;JACARE-RJ345;166   #12;JACT1B-RJ000;252;0;Trafo;0.00000;0.04812;225.0;292.0;1650.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04812;JACARE-RJ345 - JACT1B-R 
144;JACARE-RJ345;42411   #22;JACT2B-RJ000;252;0;Trafo;0.00000;0.04882;225.0;254.0;225.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04882;JACARE-RJ345 - JACT2B-R 
144;JACARE-RJ345;42412   #31;JACT3A-RJ000;252;0;Trafo;0.00000;0.04366;225.0;270.0;225.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04366;JACARE-RJ345 - JACT3A-R 
147;CAMPOS-RJ345;46   #01;CAMPO-CER015;252;0;Trafo;0.00000;0.11977;9999.0;9999.0;9999.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.11977;CAMPOS-RJ345 - CAMPO-CE 
147;CAMPOS-RJ345;148   #01;CAMPO1-RJ000;252;0;Trafo;0.00042;0.05120;225.0;270.0;225.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00042;0.05120;CAMPOS-RJ345 - CAMPO1-R 
147;CAMPOS-RJ345;211   #02;CAMPO2-RJ000;252;0;Trafo;0.00000;0.05136;225.0;269.0;33.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05136;CAMPOS-RJ345 - CAMPO2-R 
147;CAMPOS-RJ345;42403   #03;CAMPO3-RJ000;252;0;Trafo;0.00000;0.04927;225.0;270.0;266.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04927;CAMPOS-RJ345 - CAMPO3-R 
147;CAMPOS-RJ345;42404   #04;CAMPO4-RJ000;252;0;Trafo;0.00000;0.04944;225.0;270.0;225.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04944;CAMPOS-RJ345 - CAMPO4-R 
149;VITORI-ES345;41   #01;VITOR2SIN001;302;0;Trafo;0.00000;0.18720;60.0;60.0;60.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.18720;VITORI-ES345 - VITOR2SI 
149;VITORI-ES345;47   #01;VITORISIN001;302;0;Trafo;0.00000;0.17500;60.0;60.0;60.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnD;0.00000;0.17500;VITORI-ES345 - VITORISI 
149;VITORI-ES345;150   #01;VITAT1-ES000;302;0;Trafo;0.00000;0.02624;400.0;480.0;480.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02624;VITORI-ES345 - VITAT1-E 
149;VITORI-ES345;153   #03;VITAT3-ES000;302;0;Trafo;0.00000;0.05263;225.0;258.0;225.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.05263;VITORI-ES345 - VITAT3-E 
149;VITORI-ES345;158   #04;VITAT4-ES000;302;0;Trafo;0.00000;0.04721;225.0;225.0;100.0;1.00400;0.00;;;1.004 pu;1.004 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.04721;VITORI-ES345 - VITAT4-E 
149;VITORI-ES345;44303   #05;VITAT5-ES000;302;0;Trafo;0.00000;0.02624;400.0;480.0;480.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.02624;VITORI-ES345 - VITAT5-E 
155;VITAT3-ES013;153   #03;VITAT3-ES000;302;0;Trafo;0.00000;0.16493;75.0;75.0;2728.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.16493;VITAT3-ES013 - VITAT3-E 
156;VITAT4-ES013;158   #04;VITAT4-ES000;302;0;Trafo;0.00000;0.14337;75.0;75.0;715.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.14337;VITAT4-ES013 - VITAT4-E 
159;JA-R30-RJ013;137   #21;JACT2A-RJ000;252;0;Trafo;0.00000;0.09879;75.0;75.0;75.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.09879;JA-R30-RJ013 - JACT2A-R 
160;JB-R60-RJ013;166   #12;JACT1B-RJ000;252;0;Trafo;0.00000;0.08406;75.0;75.0;735.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.08406;JB-R60-RJ013 - JACT1B-R 
161;MO-FCE-SP230;41660   #01;MO-FT1-SP000;205;0;OLTC(ON);0.00000;-0.00312;500.0;590.0;500.0;1.05300;0.00;161;MO-FCE-SP230;0.900 pu;1.100 pu;1.045 pu;1.045 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00312;MO-FCE-SP230 - MO-FT1-S 
161;MO-FCE-SP230;41662   #02;MO-FT2-SP000;205;0;OLTC(ON);0.00000;-0.00206;500.0;590.0;500.0;1.05300;0.00;161;MO-FCE-SP230;0.900 pu;1.100 pu;1.045 pu;1.045 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00206;MO-FCE-SP230 - MO-FT2-S 
163;CAMPI1-SP013;162   #01;CAMAT1-SP000;204;0;Trafo;0.00000;0.12316;50.0;50.0;160.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.12316;CAMPI1-SP013 - CAMAT1-S 
165;P.CAL2-MG013;164   #02;PCAT02-MG000;352;0;Trafo;0.00000;0.13125;50.0;50.0;50.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.13125;P.CAL2-MG013 - PCAT02-M 
167;JA-R60-RJ013;135   #11;JACT1A-RJ000;252;0;Trafo;0.00000;0.09933;75.0;75.0;1650.0;1.00000;0.00;;;1.000 pu;1.000 pu;0.000 pu;0.000 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;DYn;0.00000;0.09933;JA-R60-RJ013 - JACT1A-R 
169;SJOSE2-RJ138;42433   #13;SJOS13-RJ000;254;0;OLTC(ON);0.00000;-0.00104;600.0;720.0;600.0;0.96260;0.00;169;SJOSE2-RJ138;0.900 pu;1.100 pu;1.006 pu;1.006 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00104;SJOSE2-RJ138 - SJOS13-R 
169;SJOSE2-RJ138;42434   #14;SJOS14-RJ000;254;0;OLTC(ON);0.00000;-0.00112;600.0;720.0;600.0;0.96260;0.00;169;SJOSE2-RJ138;0.900 pu;1.100 pu;1.006 pu;1.006 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00112;SJOSE2-RJ138 - SJOS14-R 
170;P.CALD-MG138;164   #02;PCAT02-MG000;359;0;OLTC(ON);0.00000;-0.01075;150.0;160.0;150.0;0.99300;0.00;170;P.CALD-MG138;0.993 pu;1.202 pu;1.035 pu;1.035 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.01075;P.CALD-MG138 - PCAT02-M 
170;P.CALD-MG138;42000   #01;PCAT01-MG000;359;0;OLTC(ON);0.00000;-0.00581;150.0;150.0;150.0;0.99300;0.00;170;P.CALD-MG138;0.993 pu;1.202 pu;1.035 pu;1.035 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00581;P.CALD-MG138 - PCAT01-M 
170;P.CALD-MG138;42002   #03;PCAT03-MG000;359;0;OLTC(ON);0.00000;-0.00949;150.0;161.0;150.0;0.99300;0.00;170;P.CALD-MG138;0.993 pu;1.202 pu;1.035 pu;1.035 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00949;P.CALD-MG138 - PCAT03-M 
170;P.CALD-MG138;42004   #04;PCAT04-MG000;359;0;OLTC(ON);0.00000;-0.00793;150.0;150.0;150.0;0.99300;0.00;170;P.CALD-MG138;0.993 pu;1.202 pu;1.035 pu;1.035 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00793;P.CALD-MG138 - PCAT04-M 
170;P.CALD-MG138;42006   #05;PCAT05-MG000;359;0;OLTC(ON);0.00000;-0.00136;225.0;270.0;225.0;0.99300;0.00;170;P.CALD-MG138;0.993 pu;1.202 pu;1.035 pu;1.035 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00136;P.CALD-MG138 - PCAT05-M 
170;P.CALD-MG138;42008   #06;PCAT06-MG000;359;0;OLTC(ON);0.00000;-0.00138;225.0;270.0;225.0;0.99300;0.00;170;P.CALD-MG138;0.993 pu;1.202 pu;1.035 pu;1.035 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00138;P.CALD-MG138 - PCAT06-M 
171;CAMPI1-SP138;162   #01;CAMAT1-SP000;207;0;OLTC(ON);0.00000;0.00723;150.0;176.0;160.0;0.95560;0.00;2241;TANQUI-SP138;0.946 pu;1.145 pu;0.986 pu;0.986 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;0.00723;CAMPI1-SP138 - CAMAT1-S 
173;ADRIAN-RJ138;133   #11;ADRT1A-RJ000;256;0;OLTC(ON);0.00000;-0.00096;225.0;225.0;1992.0;0.94810;0.00;173;ADRIAN-RJ138;0.900 pu;1.100 pu;0.998 pu;0.998 pu;0/ 0;0.0;0.0;0/ 0;0.0;0.0;Closed;Closed;YES;YnYn;0.00000;-0.00096;ADRIAN-RJ138 - ADRT1A-R 
